DATABASE_URL: file:./prisma/dev.db
Server is running on port 5000
DATABASE_URL: file:./prisma/dev.db
Server is running on port 5000
GET /api/health 200 15 - 10.779 ms
POST /api/auth/login 500 78 - 7.304 ms
GET /api/restaurants 200 4239944 - 343.528 ms
POST /api/auth/login 500 78 - 2.762 ms
GET /api/restaurants 304 - - 112.419 ms
GET /api/restaurants/c60ec219-4be0-4926-9ec1-b58b2121b8be 200 2430 - 12.929 ms
GET /api/restaurants/c60ec219-4be0-4926-9ec1-b58b2121b8be 304 - - 6.188 ms
GET /api/restaurants 304 - - 118.994 ms
GET /api/health 200 15 - 0.623 ms
GET /api/health 200 15 - 0.659 ms
Comparing password for test@gmail.com. Length: 6, Hash length: 60
POST /api/auth/login 200 337 - 172.486 ms
POST /api/auth/login 500 78 - 2.698 ms
POST /api/auth/login 500 78 - 4.101 ms
POST /api/auth/login 500 78 - 1.381 ms
POST /api/auth/login 500 78 - 1.227 ms
DATABASE_URL: file:./prisma/dev.db
Server is running on port 5000
Comparing password for test@gmail.com. Length: 6, Hash length: 60
POST /api/auth/login 200 337 - 157.030 ms
GET /api/notifications 200 4521 - 13.686 ms
GET /api/auth/me 200 121 - 10.501 ms
GET /api/restaurants 200 4239944 - 141.458 ms
GET /api/notifications 304 - - 14.300 ms
PATCH /api/notifications/cmn0l5zf000005ov47gf9xjc9/read 200 56 - 36.831 ms
GET /api/restaurants/d11889fc-b38b-4b4a-a6ee-15c29638d1e2 200 828 - 8.090 ms
GET /api/restaurants/d11889fc-b38b-4b4a-a6ee-15c29638d1e2/follow-status 200 21 - 6.528 ms
GET /api/restaurants 304 - - 117.330 ms
GET /api/notifications 200 4520 - 5.841 ms
GET /api/notifications 304 - - 5.422 ms
GET /api/notifications 304 - - 5.525 ms
GET /api/notifications 304 - - 5.962 ms
GET /api/notifications 304 - - 20.564 ms
GET /api/notifications 304 - - 5.629 ms
GET /api/notifications 304 - - 7.762 ms
GET /api/notifications 304 - - 6.665 ms
GET /api/notifications 304 - - 6.525 ms
GET /api/notifications 304 - - 7.673 ms
GET /api/notifications 304 - - 6.143 ms
GET /api/notifications 304 - - 7.265 ms
GET /api/notifications 304 - - 7.174 ms
GET /api/notifications 304 - - 6.448 ms
GET /api/notifications 304 - - 4.826 ms
GET /api/notifications 304 - - 4.930 ms
GET /api/notifications 304 - - 6.429 ms
GET /api/notifications 304 - - 4.029 ms
GET /api/notifications 304 - - 4.369 ms
GET /api/notifications 304 - - 5.585 ms
GET /api/notifications 304 - - 4.786 ms
GET /api/notifications 304 - - 3.580 ms
GET /api/notifications 304 - - 4.415 ms
GET /api/notifications 304 - - 8.913 ms
GET /api/notifications 304 - - 6.118 ms
GET /api/notifications 304 - - 5.593 ms
GET /api/notifications 304 - - 4.025 ms
GET /api/notifications 304 - - 3.968 ms
GET /api/notifications 304 - - 6.648 ms
GET /api/notifications 304 - - 5.477 ms
GET /api/notifications 304 - - 8.711 ms
GET /api/notifications 304 - - 4.056 ms
GET /api/notifications 304 - - 4.320 ms
GET /api/notifications 304 - - 5.458 ms
GET /api/notifications 304 - - 4.982 ms
GET /api/notifications 304 - - 4.594 ms
GET /api/notifications 304 - - 3.656 ms
GET /api/notifications 304 - - 4.555 ms
GET /api/notifications 304 - - 3.772 ms
GET /api/restaurants 304 - - 188.382 ms
GET /api/notifications 304 - - 4.573 ms
Comparing password for test@gmail.com. Length: 6, Hash length: 60
POST /api/auth/login 200 337 - 100.500 ms
GET /api/auth/me 200 121 - 5.498 ms
GET /api/notifications 200 4520 - 3.752 ms
GET /api/restaurants 304 - - 106.636 ms
GET /api/notifications 304 - - 7.581 ms
PATCH /api/notifications/cmn0k1xna000h5o6cvuvwkrnk/read 200 56 - 28.906 ms
GET /api/auth/me 304 - - 4.902 ms
GET /api/notifications 200 4519 - 6.479 ms
Comparing password for test@gmail.com. Length: 6, Hash length: 60
POST /api/auth/login 200 337 - 102.473 ms
GET /api/auth/me 304 - - 5.595 ms
GET /api/notifications 304 - - 4.068 ms
GET /api/restaurants 304 - - 96.470 ms
GET /api/notifications 200 4519 - 3.568 ms
GET /api/auth/me 304 - - 16.142 ms
GET /api/restaurants/followed 200 4238782 - 150.336 ms
GET /api/notifications 304 - - 7.189 ms
GET /api/restaurants/6ea5c2b1-65ff-4840-ab06-6b48ef3dc174 200 866 - 6.419 ms
GET /api/restaurants/6ea5c2b1-65ff-4840-ab06-6b48ef3dc174/follow-status 200 20 - 6.016 ms
DELETE /api/restaurants/6ea5c2b1-65ff-4840-ab06-6b48ef3dc174/follow 200 37 - 16.447 ms
POST /api/restaurants/6ea5c2b1-65ff-4840-ab06-6b48ef3dc174/follow 201 186 - 11.530 ms
GET /api/restaurants 304 - - 135.704 ms
GET /api/notifications 304 - - 5.423 ms
GET /api/notifications 304 - - 3.919 ms
GET /api/notifications 304 - - 7.925 ms
GET /api/notifications 304 - - 4.570 ms
GET /api/notifications 200 4519 - 4.629 ms
GET /api/notifications 304 - - 4.213 ms
GET /api/restaurants/c60ec219-4be0-4926-9ec1-b58b2121b8be 304 - - 6.794 ms
GET /api/restaurants/c60ec219-4be0-4926-9ec1-b58b2121b8be/follow-status 200 20 - 4.067 ms
GET /api/restaurants 304 - - 124.863 ms
GET /api/restaurants/d11889fc-b38b-4b4a-a6ee-15c29638d1e2 200 828 - 8.613 ms
GET /api/restaurants/d11889fc-b38b-4b4a-a6ee-15c29638d1e2/follow-status 200 21 - 3.955 ms
GET /api/restaurants 304 - - 125.856 ms
GET /api/restaurants/777d1ad7-fb0a-4031-91d7-ad29a5853cfb 304 - - 6.548 ms
GET /api/restaurants/777d1ad7-fb0a-4031-91d7-ad29a5853cfb/follow-status 200 20 - 4.612 ms
GET /api/notifications 304 - - 4.194 ms
GET /api/restaurants 304 - - 110.144 ms
GET /api/notifications 304 - - 7.312 ms
